1000

1           30.2991     	6.31073     	390.477     	
1           30.8171     	7.06505     	390.881     	
1           31.6147     	7.2553      	391.453     	
1           32.4162     	7.68235     	391.874     	
1           33.2408     	8.23091     	392.002     	
1           33.7631     	8.9238      	392.499     	
1           34.2184     	9.79249     	392.699     	
1           34.6981     	10.6498     	392.885     	
1           34.8642     	11.632      	392.969     	
1           34.7603     	12.5663     	393.309     	
1           34.7857     	13.1456     	394.124     	
1           34.3971     	13.8236     	394.748     	
1           33.6682     	14.1939     	395.324     	
1           32.8375     	14.2128     	395.881     	
1           32.4999     	14.3328     	396.814     	
1           32.7176     	14.8272     	397.655     	
1           33.3092     	15.2333     	398.352     	
1           33.2832     	15.8945     	399.102     	
1           33.1985     	16.6982     	399.691     	
1           32.5731     	17.3247     	400.155     	
1           32.3294     	18.2079     	400.557     	
1           32.0806     	19.1726     	400.642     	
1           31.8026     	20.1199     	400.804     	
1           31.8512     	20.9276     	401.391     	
1           31.6249     	21.726      	401.95      	
1           31.5415     	22.6115     	402.407     	
1           31.7698     	23.5664     	402.596     	
1           31.9358     	24.4414     	403.05      	
1           31.6093     	25.2885     	403.468     	
1           31.3265     	26.2121     	403.207     	
1           30.9039     	27.0022     	402.764     	
1           30.4379     	27.6625     	402.174     	
1           30.1275     	28.3158     	401.484     	
1           29.3921     	28.8184     	401.029     	
1           28.4074     	28.6712     	401.128     	
1           27.4193     	28.6314     	401.278     	
1           26.495      	28.7722     	401.629     	
1           25.6799     	28.7296     	402.209     	
1           24.7398     	28.5188     	402.477     	
1           23.8922     	28.0273     	402.674     	
1           23.2285     	27.4251     	403.119     	
1           22.3026     	27.4275     	403.494     	
1           21.3343     	27.4566     	403.243     	
1           20.3899     	27.3989     	402.92      	
1           19.4278     	27.1304     	402.961     	
1           18.4617     	26.8776     	403.026     	
1           17.8999     	26.0719     	402.843     	
1           17.1163     	25.8198     	402.274     	
1           17.0961     	25.077      	401.606     	
1           17.2758     	24.337      	400.958     	
1           16.9728     	23.5197     	400.465     	
1           16.334      	23.2932     	399.73      	
1           15.4485     	23.2131     	399.273     	
1           14.5754     	23.424      	398.832     	
1           13.8485     	23.5797     	398.165     	
1           13.4892     	23.9839     	397.324     	
1           13.2777     	24.446      	396.462     	
1           12.9879     	24.6719     	395.532     	
1           12.544      	25.15       	394.776     	
1           12.4648     	25.7815     	394.003     	
1           13.0777     	26.1316     	393.296     	
1           13.5796     	26.7473     	392.687     	
1           14.2513     	27.1987     	392.1       	
1           14.8733     	27.8664     	391.694     	
1           15.3873     	28.6629     	392.015     	
1           15.5161     	29.6347     	391.82      	
1           16.3209     	30.0815     	392.211     	
1           16.997      	30.6188     	392.714     	
1           17.4628     	31.0396     	393.492     	
1           18.0445     	31.1984     	394.29      	
1           18.6656     	31.4719     	395.025     	
1           19.4014     	31.2155     	395.652     	
1           19.8164     	31.2104     	396.562     	
1           20.4954     	31.19       	397.295     	
1           21.1173     	30.6813     	397.891     	
1           21.8053     	30.336      	398.529     	
1           22.7546     	30.1818     	398.806     	
1           23.7309     	30.3949     	398.843     	
1           24.674      	30.4555     	398.518     	
1           25.5947     	30.1797     	398.242     	
1           26.3553     	30.1487     	397.594     	
1           27.0094     	30.2092     	396.839     	
1           27.5218     	30.6839     	396.123     	
1           28.0027     	31.0853     	395.345     	
1           27.3997     	31.2478     	394.563     	
1           26.7934     	31.729      	393.931     	
1           26.2432     	32.3026     	393.325     	
1           26.0386     	33.1994     	392.93      	
1           26.4318     	34.0704     	392.633     	
1           26.5092     	35.038      	392.395     	
1           26.4592     	36.0104     	392.169     	
1           26.3365     	37.0033     	392.16      	
1           26.6026     	37.9613     	392.263     	
1           26.3912     	38.9369     	392.333     	
1           25.7782     	39.7195     	392.435     	
1           25.4442     	40.5284     	392.92      	
1           25.2438     	41.1042     	393.712     	
1           24.8457     	41.1083     	394.63      	
1           24.5192     	40.7982     	395.523     	
1           23.9229     	40.3229     	396.17      	
1           23.1856     	40.4678     	396.829     	
1           22.932      	40.841      	397.721     	
1           22.6893     	41.0322     	398.673     	
1           23.0584     	41.0573     	399.602     	
1           23.3159     	41.246      	400.549     	
1           23.5151     	41.5185     	401.491     	
1           23.9852     	41.9221     	402.274     	
1           24.1198     	41.9205     	403.266     	
1           24.4472     	41.7234     	404.19      	
1           24.7887     	41.8525     	405.12      	
1           24.7298     	41.2064     	405.883     	
1           24.8366     	40.4487     	406.527     	
1           25.1881     	40.2249     	407.435     	
1           25.7113     	40.1108     	408.28      	
1           26.3037     	40.0218     	409.081     	
1           26.7696     	39.8901     	409.955     	
1           27.4236     	39.6456     	410.671     	
1           27.8565     	39.6244     	411.572     	
1           27.8774     	39.2408     	412.497     	
1           27.8637     	38.6573     	413.308     	
1           27.7751     	38.5835     	414.301     	
1           27.9225     	39.3123     	414.97      	
1           28.3276     	40.0688     	415.484     	
1           29.0144     	40.7947     	415.524     	
1           29.2698     	41.753      	415.655     	
1           29.9129     	42.4824     	415.425     	
1           30.2874     	43.2965     	414.981     	
1           30.5261     	44.2264     	414.7       	
1           30.4135     	45.1697     	414.39      	
1           30.0317     	46.0941     	414.363     	
1           29.3276     	46.7826     	414.542     	
1           28.9455     	47.4104     	415.218     	
1           28.3319     	47.8792     	415.854     	
1           27.5846     	47.9275     	416.517     	
1           26.701      	48.022      	416.976     	
1           25.7324     	48.2666     	417.007     	
1           25.0206     	48.4201     	416.321     	
1           24.2015     	48.6536     	415.797     	
1           23.4828     	48.7249     	415.105     	
1           22.7712     	48.8382     	414.412     	
1           22.0887     	48.9592     	413.692     	
1           21.7962     	48.6447     	412.788     	
1           21.1171     	48.0255     	412.394     	
1           20.5891     	47.3933     	411.827     	
1           20.6344     	46.6485     	411.162     	
1           20.7828     	45.8223     	410.617     	
1           21.0566     	45.3052     	409.806     	
1           21.3068     	45.1772     	408.847     	
1           21.9026     	44.794      	408.141     	
1           22.4259     	44.5196     	407.335     	
1           23.2819     	44.6329     	406.829     	
1           23.8911     	44.9597     	406.107     	
1           24.0837     	45.0367     	405.128     	
1           24.1955     	45.0241     	404.135     	
1           24.6216     	44.5685     	403.352     	
1           25.0301     	44.1168     	402.559     	
1           25.5882     	43.3396     	402.271     	
1           26.4602     	42.8489     	402.296     	
1           27.2813     	42.3126     	402.102     	
1           27.9699     	41.6047     	401.947     	
1           28.8362     	41.1046     	401.919     	
1           29.6562     	40.5409     	401.998     	
1           30.5106     	40.1285     	402.315     	
1           31.1763     	39.78       	402.975     	
1           31.8452     	39.3076     	403.549     	
1           32.4948     	39.042      	404.262     	
1           33.2239     	38.775      	404.891     	
1           33.9291     	38.3189     	405.436     	
1           34.5745     	37.7906     	405.988     	
1           35.3304     	37.2905     	406.409     	
