1000

1           -84.6285    	22.2422     	264.325     	
1           -84.9338    	21.9701     	265.237     	
1           -85.4777    	21.422      	265.873     	
1           -86.3808    	21.3833     	266.301     	
1           -87.318     	21.0592     	266.428     	
1           -88.2876    	20.8306     	266.511     	
1           -89.1984    	20.5379     	266.218     	
1           -90.1023    	20.1247     	266.108     	
1           -90.8344    	19.6713     	265.599     	
1           -91.6622    	19.1105     	265.596     	
1           -92.5261    	18.6526     	265.386     	
1           -93.1732    	17.91       	265.56      	
1           -94.0111    	17.5344     	265.163     	
1           -94.8025    	17.1072     	264.727     	
1           -95.5442    	16.5169     	264.407     	
1           -96.2614    	15.8807     	264.124     	
1           -96.9268    	15.1976     	263.822     	
1           -97.8202    	14.8251     	263.569     	
1           -98.7859    	14.5703     	263.612     	
1           -99.6196    	14.0539     	263.806     	
1           -100.342    	13.3871     	263.988     	
1           -101.187    	12.9744     	264.33      	
1           -101.734    	12.273      	264.787     	
1           -101.694    	11.2775     	264.867     	
1           -101.562    	10.2957     	264.726     	
1           -101.421    	9.42113     	265.191     	
1           -101.917    	8.70602     	265.682     	
1           -102.325    	7.96794     	266.219     	
1           -102.427    	6.99447     	266.423     	
1           -102.422    	6.02851     	266.163     	
1           -102.277    	5.05027     	266.019     	
1           -102.192    	4.05988     	265.909     	
1           -102.521    	3.18019     	265.565     	
1           -102.367    	2.31891     	265.081     	
1           -102.107    	1.42594     	265.448     	
1           -101.801    	0.657789    	266.011     	
1           -101.568    	-0.1952     	266.478     	
1           -101.644    	-1.12563    	266.838     	
1           -102.172    	-1.95467    	267.021     	
1           -102.578    	-2.82202    	266.733     	
1           -103.174    	-3.40321    	266.18      	
1           -103.535    	-3.89263    	265.386     	
1           -103.964    	-3.73027    	264.497     	
1           -104.278    	-3.48529    	263.58      	
1           -104.941    	-3.04526    	262.974     	
1           -105.657    	-2.77243    	262.332     	
1           -106.258    	-2.22179    	261.753     	
1           -106.929    	-1.60842    	261.336     	
1           -107.133    	-1.24579    	260.427     	
1           -107.541    	-0.838092   	259.609     	
1           -107.425    	-0.165872   	258.878     	
1           -107.324    	0.683921    	258.36      	
1           -107.533    	1.46166     	257.767     	
1           -107.559    	2.35986     	257.33      	
1           -107.793    	3.15942     	256.777     	
1           -108.109    	3.82486     	256.101     	
1           -108.435    	4.7409      	255.866     	
1           -108.532    	5.55533     	255.294     	
1           -108.492    	6.00044     	254.4       	
1           -107.987    	6.13753     	253.546     	
1           -107.609    	6.47529     	252.685     	
1           -107.003    	7.19574     	252.349     	
1           -106.386    	7.97972     	252.413     	
1           -105.764    	8.76203     	252.455     	
1           -104.979    	9.22847     	252.863     	
1           -104.442    	9.60489     	253.618     	
1           -104.15     	9.77654     	254.559     	
1           -104.028    	10.1047     	255.495     	
1           -103.992    	10.1778     	256.492     	
1           -103.645    	10.5803     	257.339     	
1           -102.893    	10.6371     	257.996     	
1           -101.943    	10.4352     	258.24      	
1           -100.951    	10.3492     	258.153     	
1           -99.9957    	10.0595     	258.208     	
1           -99.0332    	9.81936     	258.085     	
1           -98.2431    	9.69607     	257.485     	
1           -97.5737    	9.89918     	256.77      	
1           -96.8142    	10.0026     	256.128     	
1           -96.0186    	10.5874     	255.97      	
1           -95.3064    	11.1799     	255.592     	
