1000

1           23.501      	15.4355     	356.984     	
1           24.2087     	15.5877     	356.294     	
1           23.7948     	16.4629     	356.545     	
1           23.1187     	17.1107     	356.898     	
1           22.6982     	17.714      	357.574     	
1           22.1966     	18.1678     	358.31      	
1           21.308      	18.2203     	358.768     	
1           20.3524     	18.4768     	358.911     	
1           19.354      	18.525      	358.931     	
1           18.3558     	18.4981     	358.884     	
1           17.4496     	18.8926     	358.73      	
1           16.7908     	19.6174     	358.528     	
1           16.2571     	20.4437     	358.346     	
1           16.1075     	21.4317     	358.307     	
1           16.0492     	22.4022     	358.539     	
1           15.9505     	23.3885     	358.668     	
1           15.7451     	24.3437     	358.884     	
1           15.7015     	25.2605     	359.281     	
1           15.3944     	26.1973     	359.448     	
1           14.6848     	26.8641     	359.673     	
1           13.9204     	27.4598     	359.922     	
1           13.4047     	27.878      	360.669     	
1           13.308      	28.7453     	361.158     	
1           12.9776     	29.1975     	361.987     	
1           12.6776     	29.5902     	362.856     	
1           12.0852     	30.3471     	363.133     	
1           11.4447     	31.0977     	363.294     	
1           10.7133     	31.5868     	362.819     	
1           10.0929     	31.8397     	362.078     	
1           9.1974      	31.6915     	361.656     	
1           8.48347     	31.2972     	361.078     	
1           7.5155      	31.0483     	361.035     	
1           6.52993     	30.9271     	360.917     	
1           5.57283     	30.9898     	361.2       	
1           4.69471     	31.0834     	361.671     	
1           3.89035     	30.8999     	362.236     	
1           3.15509     	30.7288     	362.89      	
1           2.555       	30.7728     	363.69      	
1           2.34628     	31.1667     	364.585     	
1           2.55749     	31.5007     	365.503     	
1           2.04215     	31.2282     	366.317     	
1           1.58567     	30.7555     	367.069     	
1           1.19801     	30.2757     	367.857     	
1           0.667095    	29.6188     	368.392     	
1           0.361411    	29.4437     	369.328     	
1           0.354233    	29.9744     	370.176     	
1           0.393961    	30.4773     	371.039     	
1           0.151561    	30.9938     	371.86      	
1           -0.0173447  	31.0935     	372.84      	
1           -0.317186   	31.2346     	373.784     	
1           -0.367112   	31.4812     	374.753     	
1           -0.727956   	31.5746     	375.681     	
1           -0.670222   	31.5323     	376.678     	
1           -0.180395   	31.3383     	377.528     	
1           0.210284    	31.4081     	378.445     	
