1000

1           -32.6109    	-89.0435    	236.767     	
1           -33.1905    	-88.6186    	237.462     	
1           -33.6148    	-88.0072    	238.131     	
1           -33.9099    	-87.3623    	238.836     	
1           -34.3722    	-86.6264    	239.33      	
1           -34.8031    	-85.7569    	239.57      	
1           -35.3391    	-84.9525    	239.828     	
1           -35.5751    	-83.984     	239.749     	
1           -35.8105    	-83.1454    	239.257     	
1           -36.0779    	-82.4093    	238.635     	
1           -36.6985    	-81.7745    	238.175     	
1           -37.0497    	-81.1424    	237.484     	
1           -37.4935    	-80.5295    	236.83      	
1           -37.9208    	-80.0576    	236.059     	
1           -38.6041    	-80.1164    	235.331     	
1           -39.2849    	-79.6074    	234.804     	
1           -39.7957    	-79.3418    	233.987     	
1           -40.4833    	-78.9129    	233.4       	
1           -41.3486    	-79.144     	232.956     	
1           -41.8391    	-79.1013    	232.086     	
1           -42.3264    	-79.1765    	231.216     	
1           -42.8345    	-79.1158    	230.356     	
1           -43.6493    	-79.2575    	229.794     	
1           -44.5762    	-79.2251    	229.422     	
1           -45.1653    	-79.4441    	228.643     	
1           -45.7664    	-79.4416    	227.844     	
1           -45.8916    	-79.2136    	226.878     	
1           -45.9176    	-79.1938    	225.879     	
1           -46.1701    	-78.7566    	225.016     	
1           -46.6961    	-78.5581    	224.189     	
1           -47.3749    	-78.4592    	223.462     	
1           -47.7787    	-78.0353    	222.651     	
1           -48.3616    	-77.5762    	221.98      	
1           -48.7032    	-77.5575    	221.041     	
1           -48.7977    	-77.8579    	220.092     	
1           -48.566     	-78.2584    	219.205     	
1           -48.2192    	-78.4055    	218.279     	
1           -47.8117    	-79.0113    	217.595     	
1           -47.0987    	-79.4366    	217.039     	
1           -46.5726    	-80.1049    	216.513     	
1           -45.9844    	-80.8406    	216.177     	
1           -45.195     	-80.9952    	215.583     	
1           -44.8083    	-81.0075    	214.661     	
1           -44.5071    	-81.1306    	213.715     	
1           -44.1655    	-81.1592    	212.776     	
1           -44.2577    	-81.3093    	211.791     	
1           -44.8729    	-81.3436    	211.004     	
1           -45.7012    	-81.4091    	210.448     	
1           -46.4768    	-81.1533    	209.871     	
1           -47.0358    	-80.8038    	209.118     	
1           -47.6497    	-80.2357    	208.57      	
1           -48.4167    	-79.8214    	208.08      	
1           -49.3544    	-79.5448    	207.87      	
1           -50.2902    	-79.2198    	207.737     	
1           -51.2024    	-79.0177    	207.381     	
1           -52.0892    	-78.6329    	207.126     	
1           -52.8313    	-78.5199    	206.465     	
1           -53.1002    	-78.2438    	205.542     	
1           -53.4251    	-77.8198    	204.697     	
1           -53.8002    	-77.5708    	203.803     	
1           -54.1202    	-77.4681    	202.862     	
1           -54.2085    	-77.1303    	201.925     	
1           -54.3081    	-76.3755    	201.277     	
1           -53.8145    	-75.897     	200.551     	
1           -53.9272    	-75.2841    	199.768     	
1           -53.6344    	-74.8722    	198.906     	
1           -53.4072    	-74.7676    	197.937     	
1           -53.3436    	-74.8465    	196.943     	
1           -53.4103    	-74.667     	195.961     	
1           -53.4109    	-74.8095    	194.971     	
1           -53.8798    	-74.8286    	194.088     	
1           -54.4915    	-74.6559    	193.315     	
1           -55.2735    	-74.9003    	192.742     	
1           -56.0896    	-74.814     	192.171     	
1           -57.0056    	-74.8624    	191.773     	
1           -57.7319    	-75.1507    	191.15      	
1           -57.9986    	-75.3753    	190.212     	
1           -57.9599    	-75.8641    	189.341     	
1           -57.5627    	-76.1942    	188.484     	
1           -57.1707    	-76.7984    	187.79      	
1           -56.9694    	-77.0982    	186.858     	
1           -57.0411    	-77.379     	185.9       	
1           -56.9186    	-77.4785    	184.913     	
1           -56.9242    	-77.899     	184.006     	
1           -56.5266    	-77.638     	183.126     	
1           -55.8798    	-77.2145    	182.492     	
1           -55.6898    	-76.7985    	181.603     	
1           -54.9841    	-76.7017    	180.901     	
1           -54.4443    	-76.1278    	180.284     	
1           -53.678     	-75.6889    	179.815     	
1           -52.8028    	-75.8582    	179.362     	
1           -52.1539    	-76.127     	178.65      	
1           -51.4814    	-76.4411    	177.981     	
1           -50.7442    	-76.6823    	177.349     	
1           -50.2415    	-77.324     	176.769     	
1           -50.0164    	-78.2162    	176.38      	
1           -50.1125    	-79.1687    	176.67      	
1           -50.4731    	-80.0996    	176.747     	
1           -50.9351    	-80.9494    	176.995     	
1           -51.6401    	-81.4466    	177.503     	
1           -52.5563    	-81.8445    	177.538     	
1           -53.3318    	-82.1481    	178.092     	
1           -54.2359    	-82.5743    	178.058     	
1           -54.9923    	-83.0549    	177.614     	
1           -55.494     	-83.3681    	176.808     	
1           -55.732     	-83.5715    	175.858     	
1           -55.9086    	-84.4695    	175.455     	
1           -55.9645    	-85.3627    	175.008     	
1           -55.7428    	-86.2814    	174.682     	
1           -55.8784    	-87.2644    	174.805     	
1           -56.124     	-88.2193    	174.974     	
1           -55.9864    	-89.1191    	175.388     	
1           -56.1365    	-90.022     	175.791     	
1           -56.1624    	-90.87      	176.32      	
1           -56.0813    	-91.8656    	176.354     	
1           -56.4627    	-92.6101    	176.901     	
1           -56.9825    	-93.373     	177.288     	
1           -57.4823    	-94.0913    	177.772     	
1           -58.0174    	-94.8177    	178.204     	
1           -58.3428    	-95.7612    	178.155     	
1           -58.7395    	-96.6765    	178.089     	
1           -58.4117    	-97.571     	177.783     	
1           -58.097     	-98.4323    	177.383     	
1           -58.2016    	-99.3155    	176.925     	
1           -58.5509    	-100.096    	176.407     	
1           -58.9019    	-100.721    	175.71      	
