1000

1           14.34       	65.9556     	340.079     	
1           14.8817     	65.7782     	340.901     	
1           15.6539     	65.8349     	340.268     	
1           16.2076     	66.6687     	340.258     	
1           16.7865     	67.2481     	339.687     	
1           17.3847     	67.8658     	339.177     	
1           18.2363     	68.3912     	339.2       	
1           19.1558     	68.6204     	339.519     	
1           19.966      	68.5683     	340.102     	
1           20.5272     	69.1472     	340.693     	
1           21.1879     	69.4995     	341.357     	
1           22.0213     	69.7211     	341.863     	
1           22.7976     	70.0302     	342.413     	
1           23.6138     	70.3895     	342.866     	
1           24.3882     	70.7176     	343.405     	
1           25.354      	70.5512     	343.602     	
1           26.2518     	70.3373     	343.989     	
1           27.1701     	70.0403     	344.251     	
1           28.1221     	69.9345     	343.964     	
1           29.0968     	69.8059     	343.784     	
1           29.9993     	69.695      	343.367     	
1           30.588      	69.3319     	342.644     	
1           30.6399     	69.3318     	341.645     	
1           30.9996     	68.9195     	340.808     	
1           31.3903     	68.766      	339.901     	
1           31.7415     	68.6295     	338.974     	
1           32.2249     	68.8865     	338.137     	
1           32.5584     	69.1246     	337.226     	
1           32.8173     	69.1771     	336.261     	
1           33.3354     	69.5933     	335.513     	
1           34.0677     	70.0907     	335.049     	
1           34.9386     	70.5813     	335.09      	
1           35.6937     	71.1054     	335.484     	
1           36.2726     	71.7567     	335.974     	
1           37.036      	72.2611     	336.379     	
1           37.7996     	72.822      	336.7       	
1           38.7337     	73.0826     	336.939     	
1           39.5        	73.4622     	337.459     	
1           40.3088     	73.8974     	337.855     	
1           41.1571     	74.3266     	338.163     	
1           42.1173     	74.3429     	338.445     	
1           42.8413     	75.0189     	338.316     	
1           43.4795     	75.5351     	338.888     	
1           44.4513     	75.7685     	338.917     	
1           45.4146     	76.0171     	339.014     	
1           46.3788     	75.7613     	338.933     	
1           47.3691     	75.6416     	338.99      	
1           48.269      	75.72       	338.561     	
1           49.1351     	75.7712     	338.064     	
1           50.0786     	75.8539     	337.744     	
1           50.8907     	75.363      	337.424     	
1           51.5851     	74.9574     	336.83      	
1           52.2693     	74.7993     	336.119     	
1           53.1505     	74.678      	335.66      	
1           54.1487     	74.6868     	335.633     	
1           55.1128     	74.4565     	335.765     	
1           56.0333     	74.3596     	335.384     	
1           56.887      	74.8354     	335.172     	
1           57.7136     	75.2042     	334.749     	
1           58.5827     	75.4486     	334.316     	
1           59.2412     	75.8403     	333.675     	
1           59.9914     	76.3031     	333.202     	
1           60.4557     	77.0427     	332.715     	
1           61.023      	77.2775     	331.927     	
1           61.4028     	77.2603     	331.001     	
1           62.1885     	77.757      	330.633     	
1           62.7955     	78.4631     	330.268     	
1           63.4431     	79.0521     	329.785     	
1           64.3141     	79.4941     	329.572     	
1           64.9077     	80.2761     	329.383     	
1           65.3257     	81.1433     	329.111     	
1           65.5414     	82.1084     	328.96      	
1           65.5917     	83.1035     	329.05      	
1           65.378      	84.078      	329.106     	
1           64.6065     	84.6873     	328.92      	
1           64.2951     	85.2892     	329.655     	
1           64.3961     	85.8854     	330.453     	
1           64.2697     	86.725      	330.981     	
1           63.6788     	87.2346     	331.605     	
1           62.9918     	87.9556     	331.696     	
1           62.4864     	88.7908     	331.481     	
1           61.5836     	89.1741     	331.68      	
1           60.6506     	89.3176     	332.011     	
1           59.7406     	89.6153     	332.295     	
1           58.8577     	89.8233     	332.719     	
1           58.0068     	90.0205     	333.205     	
1           57.4037     	90.3568     	333.927     	
1           57.0737     	90.8394     	334.739     	
1           56.7012     	91.5544     	335.332     	
1           56.3229     	91.746      	336.238     	
1           55.5603     	91.3231     	336.726     	
1           54.8507     	90.9045     	337.294     	
1           54.2932     	90.2945     	337.856     	
1           53.9734     	89.6932     	338.589     	
1           53.6466     	89.5636     	339.525     	
1           53.3956     	89.8288     	340.457     	
1           52.6974     	90.1693     	341.085     	
1           52.1055     	90.4698     	341.834     	
1           51.2129     	90.79       	342.15      	
1           50.5437     	90.981      	342.868     	
1           49.8386     	91.2907     	343.505     	
1           49.2651     	91.3278     	344.323     	
1           48.5051     	91.4656     	344.96      	
1           47.905      	92.0476     	345.509     	
