1000

1           121.71      	-21.8831    	398.499     	
1           121.991     	-21.0884    	399.037     	
1           122.397     	-20.1802    	398.938     	
1           122.819     	-19.2775    	399.032     	
1           123.176     	-18.3753    	399.269     	
1           123.8       	-17.603     	399.15      	
1           124.647     	-17.1112    	398.945     	
1           125.55      	-16.6977    	398.825     	
1           126.331     	-16.1213    	399.066     	
1           126.939     	-15.4027    	398.73      	
1           126.932     	-14.6549    	398.065     	
1           126.83      	-13.7777    	397.596     	
1           127.15      	-12.9323    	397.167     	
1           127.095     	-12.0513    	396.697     	
1           127.35      	-11.2507    	396.156     	
1           127.73      	-10.5063    	395.608     	
1           127.824     	-9.9791     	394.763     	
1           127.978     	-9.66814    	393.825     	
1           128.07      	-8.92755    	393.16      	
1           128.536     	-8.08809    	392.882     	
1           129.514     	-7.99534    	393.073     	
1           130.378     	-8.186      	393.538     	
1           131.31      	-8.37676    	393.849     	
1           132.15      	-8.9178     	393.866     	
1           133.075     	-9.13593    	394.179     	
1           133.948     	-9.31576    	394.632     	
1           134.729     	-9.7334     	395.096     	
1           135.073     	-10.2736    	395.864     	
1           135.159     	-10.5787    	396.812     	
1           135.153     	-10.9859    	397.726     	
1           134.621     	-11.2271    	398.537     	
1           134.308     	-11.4702    	399.456     	
1           133.881     	-12.1948    	399.996     	
1           133.755     	-13.003     	400.571     	
1           133.166     	-13.6638    	401.038     	
1           133.281     	-14.5189    	401.544     	
1           133.624     	-14.9014    	402.401     	
1           134.267     	-15.0008    	403.161     	
1           135.186     	-15.2217    	403.489     	
1           136.176     	-15.3341    	403.419     	
1           137.043     	-15.8001    	403.602     	
1           137.879     	-16.2668    	403.887     	
1           138.653     	-16.2284    	404.52      	
1           139.457     	-16.0041    	405.07      	
1           140.03      	-15.5114    	405.725     	
1           140.992     	-15.2362    	405.704     	
1           141.848     	-15.0685    	406.191     	
1           142.811     	-15.1378    	406.451     	
1           143.48      	-14.7716    	407.097     	
1           143.731     	-14.6081    	408.051     	
1           144.358     	-14.7496    	408.82      	
1           144.576     	-15.0882    	409.734     	
1           144.852     	-15.368     	410.653     	
1           145.206     	-16.0026    	411.341     	
1           145.62      	-16.535     	412.078     	
1           146.304     	-16.8891    	412.715     	
1           147.088     	-17.2762    	413.203     	
1           147.768     	-17.9043    	413.582     	
1           148.587     	-18.4629    	413.7       	
1           149.33      	-19.1243    	413.584     	
1           149.904     	-19.9417    	413.56      	
1           150.585     	-20.6531    	413.734     	
1           151.365     	-21.191     	414.053     	
1           152.135     	-21.5461    	414.582     	
1           152.876     	-21.943     	415.126     	
1           153.585     	-22.0022    	415.828     	
1           154.147     	-21.2662    	416.205     	
1           154.641     	-20.4914    	416.599     	
1           155.133     	-19.6474    	416.811     	
1           155.837     	-19.0045    	417.114     	
1           156.146     	-18.063     	416.979     	
1           156.527     	-17.1381    	416.991     	
1           156.362     	-16.2114    	416.652     	
1           156.563     	-15.2882    	416.326     	
1           156.729     	-14.4115    	415.874     	
1           157.061     	-14.1539    	414.967     	
1           157.645     	-14.4172    	414.198     	
1           158.329     	-14.7572    	413.552     	
1           158.9       	-15.1396    	412.826     	
1           159.743     	-15.4913    	412.42      	
1           160.56      	-15.8614    	411.979     	
1           161.135     	-16.4647    	411.425     	
1           161.508     	-17.3757    	411.246     	
1           162.323     	-17.9501    	411.193     	
1           162.933     	-18.7194    	411.391     	
1           163.759     	-19.2573    	411.555     	
1           164.448     	-19.9805    	411.577     	
1           165.226     	-20.5581    	411.327     	
1           166.059     	-21.0523    	411.074     	
1           166.911     	-21.3673    	410.657     	
1           167.75      	-21.4692    	410.123     	
1           168.366     	-21.4452    	409.335     	
1           169         	-21.3521    	408.568     	
1           169.494     	-20.9953    	407.774     	
1           169.576     	-20.6564    	406.838     	
1           169.904     	-20.1161    	406.062     	
1           169.988     	-20.1382    	405.066     	
1           170.51      	-19.922     	404.24      	
1           170.429     	-19.6043    	403.296     	
1           170.228     	-18.991     	402.532     	
1           169.894     	-18.3201    	401.87      	
1           169.813     	-17.455     	401.376     	
1           169.132     	-16.8637    	400.942     	
1           168.933     	-16.0316    	400.424     	
1           169.106     	-15.1691    	399.95      	
1           169.031     	-14.3146    	399.434     	
1           168.659     	-13.614     	398.828     	
1           168.305     	-12.7808    	398.4       	
1           168.271     	-11.7968    	398.225     	
1           168.315     	-10.8492    	397.911     	
1           168.375     	-9.84979    	397.913     	
1           168.824     	-8.97078    	398.072     	
1           169.362     	-8.18963    	398.389     	
1           169.659     	-7.23495    	398.407     	
1           170.134     	-6.35757    	398.338     	
1           170.207     	-5.37187    	398.187     	
1           170.192     	-4.40903    	397.917     	
1           170.275     	-3.42356    	397.771     	
1           169.691     	-2.62189    	397.637     	
1           169.05      	-1.93454    	397.296     	
1           168.368     	-1.24707    	397.049     	
1           167.719     	-0.488107   	396.983     	
1           166.81      	-0.169126   	396.715     	
1           165.82      	-0.0401232  	396.666     	
1           164.876     	-0.224351   	396.943     	
1           164.094     	-0.118591   	397.556     	
1           163.3       	0.0723756   	398.133     	
1           162.675     	-0.337612   	398.798     	
1           161.806     	-0.357097   	399.29      	
1           161.053     	-0.389062   	399.948     	
1           160.485     	-0.467403   	400.769     	
1           159.846     	-0.720974   	401.493     	
1           159.223     	-1.11661    	402.168     	
1           158.924     	-1.66327    	402.951     	
1           158.912     	-1.94852    	403.909     	
1           158.746     	-2.28692    	404.835     	
1           158.272     	-2.49442    	405.691     	
1           158.155     	-2.68261    	406.666     	
1           158.363     	-3.02027    	407.584     	
1           158.039     	-3.42548    	408.439     	
1           157.799     	-4.05944    	409.173     	
1           157.794     	-4.7585     	409.89      	
1           157.495     	-4.96685    	410.821     	
1           157.093     	-5.27274    	411.684     	
1           157.152     	-5.37912    	412.676     	
1           157.416     	-5.30313    	413.638     	
1           158.008     	-5.3264     	414.444     	
1           158.838     	-5.21973    	414.99      	
1           159.688     	-5.31506    	415.508     	
1           160.632     	-5.61645    	415.642     	
1           161.459     	-5.91001    	416.123     	
1           161.939     	-6.60437    	416.659     	
1           162.263     	-7.52654    	416.872     	
1           162.633     	-8.40961    	417.157     	
1           162.805     	-9.30867    	417.563     	
1           162.801     	-10.2118    	417.992     	
1           162.73      	-11.2084    	418.014     	
1           162.482     	-12.1492    	417.779     	
1           162.065     	-12.9844    	417.422     	
1           161.386     	-13.685     	417.205     	
1           160.554     	-14.2337    	417.301     	
1           159.599     	-14.5198    	417.346     	
1           158.758     	-14.6981    	417.857     	
1           157.994     	-15.2043    	418.259     	
1           157.357     	-15.6963    	418.852     	
1           156.659     	-15.7424    	419.567     	
1           156.218     	-15.6664    	420.461     	
1           155.828     	-15.4689    	421.362     	
