1000

1           -21.2734    	10.5947     	5.49823     	
1           -21.6708    	9.76392     	5.88717     	
1           -22.4832    	9.25347     	5.60395     	
1           -23.1111    	8.52322     	5.87379     	
1           -23.9752    	8.0387      	5.73996     	
1           -24.7476    	7.53456     	5.3547      	
1           -25.451     	7.14614     	4.75872     	
1           -26.3745    	6.90569     	4.45983     	
1           -27.2469    	6.49322     	4.19635     	
1           -28.0914    	6.01065     	3.96445     	
1           -28.7202    	5.38789     	3.4988      	
1           -29.0907    	4.79875     	2.7804      	
1           -29.0083    	4.47822     	1.83651     	
1           -29.0279    	4.34082     	0.846329    	
1           -28.5954    	3.85478     	0.0866297   	
1           -27.9441    	3.65641     	-0.64552    	
1           -27.1172    	3.25437     	-1.03909    	
1           -26.5251    	2.68999     	-1.61512    	
1           -26.1212    	1.79077     	-1.78111    	
1           -25.935     	0.82069     	-1.93523    	
1           -26.0442    	-0.155099   	-2.1255     	
1           -25.9863    	-0.952661   	-2.72669    	
1           -26.4238    	-1.64692    	-3.29797    	
1           -26.1023    	-2.45992    	-3.78223    	
1           -26.1023    	-2.74328    	-4.74189    	
1           -26.4483    	-3.02664    	-5.63662    	
1           -26.6581    	-2.97568    	-6.61279    	
1           -27.339     	-2.75287    	-7.31033    	
1           -28.3265    	-2.74581    	-7.46604    	
1           -29.1561    	-2.22253    	-7.66273    	
1           -29.9028    	-1.67053    	-8.03212    	
1           -30.3401    	-0.920216   	-8.52825    	
1           -30.3224    	-0.206734   	-9.22888    	
1           -29.8589    	0.663452    	-9.39457    	
1           -29.4918    	1.56535     	-9.62153    	
1           -29.4932    	2.5649      	-9.59005    	
1           -29.2783    	3.53613     	-9.48833    	
1           -29.4249    	4.18834     	-8.744      	
1           -29.8336    	5.02954     	-8.39142    	
1           -30.5157    	5.75901     	-8.44148    	
1           -31.3746    	6.25745     	-8.55921    	
1           -32.1985    	6.70309     	-8.90864    	
1           -33.0662    	7.18697     	-8.79373    	
1           -33.8756    	7.76631     	-8.69867    	
